"","sp.t","GrossReturn","PriceReturn","inf.crsp.t","inf.crsp","crsp.adj.GR","crsp.adj.PR"
"972",20070228,0.980712,0.978402,20070228,1.00535,-0.024506888148406,-0.0268045954145322
"973",20070330,1.010894,1.009679,20070330,1.009106,0.00177186539372465,0.000567829345975435
"974",20070430,1.043991,1.042857,20070430,1.006496,0.0372530044828792,0.0361263234031728
"975",20070531,1.034459,1.032154,20070531,1.006111,0.0281758175787761,0.0258848178779478
"976",20070629,0.98338,0.982171,20070629,1.001938,-0.0185221041621337,-0.0197287656521661
"977",20070731,0.968803,0.967717,20070731,0.999746,-0.0309508615188259,-0.0320371374329079
"978",20070831,1.015094,1.012859,20070831,0.998166,0.0169591029948926,0.0147199964735325
"979",20070928,1.037468,1.035923,20070928,1.002756,0.0346165966596061,0.0330758429767559
"980",20071031,1.01736,1.016292,20071031,1.002139,0.015188511773317,0.0141227913493038
"981",20071130,0.958618,0.956419,20071130,1.00594,-0.0470425671511224,-0.0492285822216038
"982",20071231,0.993884,0.992097,20071231,0.999329,-0.00544865604820843,-0.0072368559303293
"983",20080131,0.938834,0.937668,20080131,1.004971,-0.0658098591899667,-0.0669700916742872
"984",20080229,0.968581,0.966307,20080229,1.002904,-0.0342236146231344,-0.0364910300487384
"985",20080331,0.9966,0.994946,20080331,1.008668,-0.0119642935039079,-0.0136040798359817
"986",20080430,1.048629,1.04749,20080430,1.006065,0.0423074055851262,0.0411752719754688
"987",20080530,1.012986,1.010708,20080530,1.008421,0.00452687915067207,0.00226790199728089
"988",20080630,0.917158,0.915431,20080630,1.010077,-0.0919919966497602,-0.0937017672910084
"989",20080731,0.992694,0.991262,20080731,1.005251,-0.0124914076185947,-0.0139159274648818
"990",20080829,1.014955,1.012682,20080829,0.996008,0.0190229395747825,0.0167408293909286
"991",20080930,0.914533,0.912713,20080930,0.998617,-0.084200449221273,-0.086022969767188
"992",20081031,0.83302,0.831545,20081031,0.989899,-0.158479804505308,-0.159969855510512
"993",20081128,0.926488,0.923486,20081128,0.980847,-0.0554204682279703,-0.0584810882839015
"994",20081231,1.011995,1.009229,20081231,0.989658,0.0225704233179542,0.0197755184114108
"995",20090130,0.917385,0.915961,20090130,1.004352,-0.0865901596253106,-0.0880079892308672
"996",20090227,0.896412,0.892598,20090227,1.004973,-0.108023797654265,-0.111818924488518
"997",20090331,1.087634,1.084154,20090331,1.002432,0.0849952914511907,0.0815237342782353
"998",20090430,1.09423,1.09255,20090430,1.002496,0.0915056020173646,0.0898297848569969
"999",20090529,1.05464,1.051848,20090529,1.002889,0.0516019220472057,0.0488179648994056
"1000",20090630,1.002476,1.00068,20090630,1.00859,-0.00606192803815242,-0.00784263179289912
"1001",20090731,1.074482,1.073101,20090731,0.998414,0.076188835493092,0.074805641747812
"1002",20090831,1.034751,1.032255,20090831,1.002243,0.0324352477393206,0.0299448337379258
"1003",20090930,1.036534,1.034978,20090930,1.000625,0.0358865708931917,0.0343315427857587
"1004",20091030,0.981741,0.980542,20091030,1.000963,-0.0192035070227372,-0.0204013534965828
"1005",20091130,1.060257,1.057607,20091130,1.000708,0.0595068691366514,0.0568587440092414
"1006",20091231,1.018983,1.017346,20091231,0.998239,0.0207805946271384,0.0191407067846479
"1007",20100129,0.964249,0.963219,20100129,1.003417,-0.0390346187078752,-0.0400611111830873
"1008",20100226,1.030424,1.028014,20100226,1.000249,0.0301674882954146,0.0277580882360293
"1009",20100331,1.061014,1.05943,20100331,1.004106,0.0566752912541106,0.0550977685622833
"1010",20100430,1.015977,1.014957,20100430,1.001737,0.0142153080099865,0.0131970766778107
"1011",20100528,0.919889,0.917663,20100528,1.000775,-0.0808233618945318,-0.0830476380804875
"1012",20100630,0.946475,0.944885,20100630,0.999024,-0.0526003379298196,-0.0541918912858951
"1013",20100730,1.070451,1.06862,20100730,1.000211,0.0702251824864955,0.0683945687459946
"1014",20100831,0.954566,0.95216,20100831,1.001381,-0.0467504376456115,-0.0491531195419127
"1015",20100930,1.090383,1.088751,20100930,1.000582,0.0897487662180612,0.0881177154895849
"1016",20101029,1.038726,1.037081,20101029,1.001245,0.037434394179247,0.0357914396576262
"1017",20101130,0.999949,0.997429,20101130,1.000421,-0.000471801371622615,-0.00299074089808193
"1018",20101231,1.067054,1.065249,20101231,1.001718,0.0652239452620396,0.0634220409336759
"1019",20110131,1.023349,1.022319,20110131,1.004763,0.0184978945283614,0.0174727771623755
"1020",20110228,1.032508,1.030251,20110228,1.004931,0.0274416850510135,0.0251957597088754
"1021",20110331,1.000625,0.999133,20110331,1.009751,-0.00903787171292725,-0.0105154637133313
"1022",20110429,1.029441,1.028358,20110429,1.006439,0.0228548377000493,0.0217787665223625
"1023",20110531,0.988687,0.986427,20110531,1.004704,-0.0159420087906489,-0.0181914275249228
"1024",20110630,0.983455,0.981894,20110630,0.998929,-0.0154905904223424,-0.017053264045793
"1025",20110729,0.980172,0.979018,20110729,1.000886,-0.020695663642013,-0.0218486421030967
"1026",20110831,0.945678,0.943266,20110831,1.002758,-0.0569230063484909,-0.0593283723490613
"1027",20110930,0.929762,0.928261,20110930,1.001518,-0.0716472394904534,-0.0731459644260013
"1028",20111031,1.109014,1.107554,20111031,0.997937,0.111306625568548,0.109843607361988
"1029",20111130,0.997273,0.994448,20111130,0.999156,-0.00188459059446178,-0.00471197690851077
"1030",20111230,1.009427,1.007613,20111230,0.997533,0.0119234150649654,0.0101049288594965
"1031",20120131,1.045205,1.044003,20120131,1.0044,0.0406262445240939,0.0394295101553166
"1032",20120229,1.04334,1.040744,20120229,1.004403,0.0387663119285784,0.0361816920100797
"1033",20120330,1.032866,1.031282,20120330,1.007595,0.0250805134999679,0.0235084532972076
"1034",20120430,0.993966,0.992763,20120430,1.003021,-0.00902772723601986,-0.0102271039190605
"1035",20120531,0.94021,0.937567,20120531,0.998827,-0.0586858384885471,-0.0613319423683981
"1036",20120629,1.041465,1.039888,20120629,0.998534,0.042994029246876,0.0414147139706809
"1037",20120731,1.014363,1.013096,20120731,0.99837,0.0160191111511763,0.0147500425693881
"1038",20120831,1.022744,1.019938,20120831,1.005565,0.0170839279410084,0.014293456912283
"1039",20120928,1.02512,1.023547,20120928,1.004462,0.0205662334662735,0.0190002210138362
"1040",20121031,0.982163,0.980773,20121031,0.999611,-0.0174547899132763,-0.0188453308336943
"1041",20121130,1.005326,1.002154,20121130,0.995262,0.0101119102306728,0.00692480974858878
"1042",20121231,1.008508,1.005902,20121231,0.997307,0.0112312457447907,0.00861820883639641
"1043",20130131,1.052361,1.051024,20130131,1.002957,0.0492583430795139,0.0479252849324545
"1044",20130228,1.013013,1.010511,20130228,1.00819,0.00478382051002302,0.00230214542893692
"1045",20130328,1.037584,1.036025,20130328,1.002615,0.0348777945672067,0.0333228607192191
"1046",20130430,1.019621,1.018482,20130430,0.99896,0.0206825098102026,0.0195423240169779
"1047",20130531,1.02312,1.020441,20130531,1.00178,0.0213020822935177,0.018627842440456
"1048",20130628,0.986399,0.984738,20130628,1.0024,-0.0159626895450917,-0.0176197126895451
"1049",20130731,1.050672,1.049287,20130731,1.000394,0.0502581982698818,0.0488737437449644
"1050",20130830,0.970793,0.968362,20130830,1.001203,-0.0303734607267457,-0.0328015397476836
"1051",20130930,1.03166,1.030064,20130930,1.001163,0.0304615731903797,0.0288674271821872
"1052",20131031,1.046268,1.044953,20131031,0.997425,0.0489690954207083,0.0476507005539264
"1053",20131129,1.030817,1.028398,20131129,0.997958,0.032926235372631,0.0305022856673327
"1054",20131231,1.02595,1.024196,20131231,0.999914,0.0260382392885787,0.0242840884316053
"1055",20140131,0.965334,0.964269,20140131,1.00372,-0.038243733312079,-0.0393047861953532
"1056",20140228,1.045757,1.043194,20140228,1.003698,0.04190403886428,0.0393504819178676
"1057",20140331,1.008056,1.006537,20140331,1.00644,0.00160565955248204,9.63793171973037e-05
"1058",20140430,1.006555,1.005388,20140430,1.003297,0.003247293672761,0.00208412862791363
"1059",20140530,1.023309,1.020895,20140530,1.003493,0.0197470236464032,0.0173414263975933
"1060",20140630,1.020635,1.019048,20140630,1.001862,0.0187381096398505,0.0171540591418777
"1061",20140731,0.986026,0.984722,20140731,0.99961,-0.0135892998269326,-0.0148938085853483
"1062",20140829,1.039777,1.037446,20140829,0.998329,0.0415173755345182,0.0391824739139102
"1063",20140930,0.986072,0.984533,20140930,1.000753,-0.0146699535249958,-0.016207795529966
"1064",20141031,1.023972,1.0228,20141031,0.997488,0.026550695346711,0.0253757438685978
"1065",20141128,1.027631,1.025159,20141128,0.994601,0.0332092969944731,0.0307238782185018
"1066",20141231,0.997527,0.995751,20141231,0.99433,0.00321523035611926,0.00142910301408983
"1067",20150130,0.97057,0.969532,20150130,0.995294,-0.0248409012814303,-0.0258838092061241
"1068",20150227,1.057008,1.054305,20150227,1.004343,0.052437264958286,0.0497459533247109
"1069",20150331,0.985007,0.983372,20150331,1.005952,-0.0208210729736608,-0.0224463990329558
"1070",20150430,1.0091,1.008004,20150430,1.002033,0.00705266193827958,0.00595888558560431
"1071",20150529,1.012522,1.010141,20150529,1.005097,0.00738734669390118,0.00501842110761452
"1072",20150630,0.980657,0.97898,20150630,1.003503,-0.0227662498268566,-0.0244373958025039
"1073",20150731,1.021297,1.020101,20150731,1.000067,0.021228577685295,0.0200326578119265
"1074",20150831,0.939914,0.937567,20150831,0.998584,-0.0587531945234452,-0.0611035225879846
"1075",20150930,0.975453,0.973742,20150930,0.998443,-0.0230258512503968,-0.0247395194317552
"1076",20151030,1.083449,1.082049,20151030,0.99955,0.0839367715471961,0.0825361412635686
"1077",20151130,1.003373,1.000817,20151130,0.997889,0.00549560121416315,0.00293419408371065
"1078",20151231,0.984753,0.982924,20151231,0.996583,-0.0118705617093608,-0.0137058328307827
"1079",20160129,0.9509,0.94975,20160129,1.001653,-0.0506692437400975,-0.0518173459271823
"1080",20160229,0.998258,0.995543,20160229,1.000823,-0.00256289074092031,-0.00527565813335629
"1081",20160331,1.06734,1.065146,20160331,1.004306,0.0627637393384088,0.060579146196478
"1082",20160429,1.003747,1.002576,20160429,1.004741,-0.000989309682793982,-0.00215478416825843
"1083",20160531,1.018487,1.015886,20160531,1.004046,0.0143828071622216,0.011792288401129
"1084",20160630,1.002675,1.001002,20160630,1.003284,-0.000607006590357395,-0.00227453044202852
"1085",20160729,1.036571,1.035324,20160729,0.998382,0.0382508899399228,0.037001869024081
"1086",20160831,1.001247,0.998604,20160831,1.000918,0.000328698255001925,-0.00231187769627472
"1087",20160930,1.000446,0.998967,20160930,1.002404,-0.00195330425656737,-0.00342875726752889
"1088",20161031,0.982042,0.980794,20161031,1.001247,-0.0191810811917539,-0.0204275268739882
"1089",20161130,1.03579,1.033007,20161130,0.998445,0.0374031619167805,0.0346158276119366
"1090",20161230,1.0192,1.017569,20161230,1.000327,0.0188668305464115,0.0172363637090671
"1091",20170131,1.019384,1.018311,20170131,1.005828,0.0134774534015758,0.0124106706116751
"1092",20170228,1.039459,1.037052,20170228,1.003146,0.0361991175761054,0.0337996662499775
"1093",20170331,1.001664,1.000055,20170331,1.000813,0.000850308699027913,-0.00075738424660754
"1094",20170428,1.010591,1.009439,20170428,1.002966,0.00760245112994862,0.00645385785759434
"1095",20170531,1.014552,1.01192,20170531,1.000855,0.0136852990692955,0.0110555475068814
"1096",20170630,1.005798,1.004364,20170630,1.000907,0.00488656788293018,0.00345386734232056
"1097",20170731,1.020696,1.019162,20170731,0.99931,0.0214007665289049,0.019865707338063
"1098",20170831,1.002238,0.999676,20170831,1.002994,-0.000753743292582043,-0.0033080955618876
"1099",20170929,1.02005,1.018742,20170929,1.005295,0.0146772837823721,0.0133761731631015
"1100",20171031,1.024158,1.023006,20171031,0.999368,0.0248056771879828,0.0236529486635555
"1101",20171130,1.031389,1.02886,20171130,1.000024,0.0313642472580657,0.0288353079526091
"1102",20171229,1.011149,1.009851,20171229,0.999412,0.011743905416385,0.0104451417433451
"1103",20180131,1.05806,1.057018,20180131,1.005448,0.0523269229239107,0.0512905689801959
"1104",20180228,0.962339,0.960298,20180228,1.004535,-0.0420055050346677,-0.0440372908858327
"1105",20180329,0.974541,0.972908,20180329,1.002261,-0.0276574664683152,-0.0292867825845764
"1106",20180430,1.00377,1.002656,20180430,1.003975,-0.000204188351303536,-0.00131377773350938
"1107",20180531,1.0238,1.021317,20180531,1.004159,0.0195596514097867,0.0170869354355236
"1108",20180629,1.00684,1.005507,20180629,1.001594,0.00523765118401265,0.00390677260446837
"1109",20180731,1.037144,1.03597,20180731,1.000067,0.0370745160074275,0.0359005946601578
"1110",20180831,1.032938,1.030647,20180831,1.000556,0.0323640056128791,0.0300742787010424
"1111",20180928,1.005138,1.003758,20180928,1.001162,0.00397138525033913,0.00259298694916499
"1112",20181031,0.931591,0.930508,20181031,1.001767,-0.0700522177312689,-0.0711333074457434
"1113",20181130,1.019752,1.017259,20181130,0.996651,0.0231786252158479,0.0206772481038999
"1114",20181231,0.909354,0.907812,20181231,0.996806,-0.0877322167001402,-0.0892791576294686
"1115",20190131,1.081409,1.080024,20190131,1.001907,0.0793506782565647,0.0779683144243926
"1116",20190228,1.031708,1.029398,20190228,1.004227,0.0273653267637697,0.0250650500335083
"1117",20190329,1.019531,1.018007,20190329,1.005641,0.0138120860227458,0.012296634683749
"1118",20190430,1.040629,1.039469,20190430,1.005295,0.0351478919123243,0.0339940017606772
"1119",20190531,0.936813,0.934497,20190531,1.002129,-0.0651772376610197,-0.0674883173723143
"1120",20190628,1.069561,1.068056,20190628,1.000199,0.0693481997082579,0.0678434991436703
"1121",20190731,1.014603,1.013367,20190731,1.001671,0.0129104266770226,0.0116764885875702
"1122",20190830,0.983915,0.981623,20190830,0.999949,-0.0160348177757066,-0.0183269346736683
"1123",20190930,1.018791,1.017272,20190930,1.000783,0.0179939107678688,0.0164760992143151
"1124",20191031,1.021621,1.020441,20191031,1.002286,0.0192909010003133,0.0181135923279383
"1125",20191129,1.036206,1.033979,20191129,0.999464,0.0367617042734905,0.0345335099613393
"1126",20191231,1.029788,1.028136,20191231,0.99909,0.0307259606241679,0.0290724559349007
