"Time","Year","Month","CPI_adjusted_Price","CPI_adjusted_Return"
Mar 1876,1876,3,106.609523523509,-0.00221238938053079
Apr 1876,1876,4,103.498279384212,-0.0291835479276869
May 1876,1876,5,103.340718753501,-0.00152235024243054
Jun 1876,1876,6,105.503391547141,0.0209275958182441
Jul 1876,1876,7,104.232266347778,-0.0120481927710846
Aug 1876,1876,8,98.9765050885111,-0.0504235535062661
Sep 1876,1876,9,92.0714793494617,-0.0697642913626269
Oct 1876,1876,10,89.9078540935368,-0.0234994079731545
Nov 1876,1876,11,87.398294425855,-0.0279125744128088
Dec 1876,1876,12,85.3741567270692,-0.0231599221939392
Jan 1877,1877,1,83.1867265541529,-0.0256216899442917
Feb 1877,1877,2,80.3620629227732,-0.0339557012084243
Mar 1877,1877,3,79.8360104657965,-0.00654602977878061
Apr 1877,1877,4,72.0242754863755,-0.0978472613278646
May 1877,1877,5,70.7378637703453,-0.0178608074478115
Jun 1877,1877,6,69.4034358852276,-0.0188644074614692
Jul 1877,1877,7,71.7768548351798,0.0341974272552896
Aug 1877,1877,8,79.7968698979592,0.111735392713928
Sep 1877,1877,9,85.5990529193053,0.0727119124943836
Oct 1877,1877,10,87.4484151737347,0.021604938271605
Nov 1877,1877,11,87.8496097419539,0.00458778546669023
Dec 1877,1877,12,87.5801324114571,-0.00306748466257677
Jan 1878,1878,1,90.2893667929654,0.0309343490002975
Feb 1878,1878,2,89.2643340637363,-0.0113527513331608
Mar 1878,1878,3,92.8840457181314,0.0405504806859425
Apr 1878,1878,4,96.4908705205963,0.0388314782649571
May 1878,1878,5,100.006409890937,0.0364339066626016
Jun 1878,1878,6,104.422344357875,0.0441565142849749
Jul 1878,1878,7,105.369309047977,0.00906860208823459
Aug 1878,1878,8,103.300034168782,-0.0196383073770841
Sep 1878,1878,9,105.395976891047,0.0202898550724637
Oct 1878,1878,10,105.369309047977,-0.00025302524685126
Nov 1878,1878,11,106.25968766036,0.00845007545771235
Dec 1878,1878,12,108.104663138342,0.0173628919734777
Jan 1879,1879,1,110.888502973937,0.025751339070663
Feb 1879,1879,2,113.609060870298,0.02453417462945
Mar 1879,1879,3,113.056713925942,-0.00486182123261355
Apr 1879,1879,4,118.131762327985,0.0448894030775399
May 1879,1879,5,123.458658772483,0.0450928381962864
Jun 1879,1879,6,125.544984252558,0.0168989806046705
Jul 1879,1879,7,126.592127269247,0.00834077938615343
Aug 1879,1879,8,127.532167818276,0.00742574257425757
Sep 1879,1879,9,127.775426489214,0.0019074299065043
Oct 1879,1879,10,134.165843815079,0.0500128819871661
Nov 1879,1879,11,134.194543522011,0.000213912171057598
Dec 1879,1879,12,129.983747025612,-0.0313782988926704
Jan 1880,1880,1,131.145421529299,0.00893707505953253
Feb 1880,1880,2,133.455223474042,0.0176125244618394
Mar 1880,1880,3,134.739271132493,0.00962156163711987
Apr 1880,1880,4,136.852806827778,0.0156861149501607
May 1880,1880,5,129.839345354968,-0.0512482106533359
Jun 1880,1880,6,133.072635981017,0.0249022406667966
Jul 1880,1880,7,139.18453157931,0.0459290187891439
Aug 1880,1880,8,144.185173432459,0.0359281437125751
Sep 1880,1880,9,142.438611428963,-0.0121133259538191
Oct 1880,1880,10,146.563281644088,0.0289575289575291
Nov 1880,1880,11,152.704135731943,0.0418989942021638
Dec 1880,1880,12,157.374761010126,0.0305861085935573
Jan 1881,1881,1,168.491729087474,0.0706400950571284
Feb 1881,1881,2,166.26751291652,-0.0132007439356226
Mar 1881,1881,3,168.153854229998,0.0113452188006483
Apr 1881,1881,4,165.956409126303,-0.0130680626605736
May 1881,1881,5,175.160264822914,0.05545947725108
Jun 1881,1881,6,177.316083466889,0.0123076923076923
Jul 1881,1881,7,169.424951439232,-0.0445031938071757
Aug 1881,1881,8,162.210030612245,-0.0425847595982646
Sep 1881,1881,9,157.405383410482,-0.0296199142779781
Oct 1881,1881,10,153.452465582436,-0.0251129773480326
Nov 1881,1881,11,155.894291729741,0.0159125898566514
Dec 1881,1881,12,151.361016687519,-0.0290791599353798
Jan 1882,1882,1,149.094379166409,-0.0149750415973377
Feb 1882,1882,2,144.469882231269,-0.031017245324707
Mar 1882,1882,3,144.22036602707,-0.00172711571675292
Apr 1882,1882,4,142.896974735702,-0.00917617482068881
May 1882,1882,5,139.883881982042,-0.021085770074787
Jun 1882,1882,6,137.895086760793,-0.0142174723282571
Jul 1882,1882,7,146.988317319134,0.0659431077056018
Aug 1882,1882,8,150.033738764384,0.0207187992950392
Sep 1882,1882,9,155.698111420228,0.0377539925518948
Oct 1882,1882,10,152.87210836826,-0.0181505287777091
Nov 1882,1882,11,147.704748165997,-0.0338018508243187
Dec 1882,1882,12,149.88048174777,0.0147302886927367
Jan 1883,1883,1,149.110547766189,-0.00513698630137001
Feb 1883,1883,2,144.399822647653,-0.0315921656053656
Mar 1883,1883,3,147.570679803027,0.0219588715362301
Apr 1883,1883,4,152.09927384165,0.0306876274112676
May 1883,1883,5,150.959980102041,-0.00749046139954132
Jun 1883,1883,6,156.835806349132,0.0389230724800035
Jul 1883,1883,7,157.562402217753,0.00463284428176398
Aug 1883,1883,8,150.412973844871,-0.0453752181500872
Sep 1883,1883,9,153.630830266184,0.0213934765004543
Oct 1883,1883,10,149.463628721893,-0.0271247739602172
Nov 1883,1883,11,153.265177354717,0.0254346068360024
Dec 1883,1883,12,148.352374976749,-0.0320542634847679
Jan 1884,1884,1,143.907359996173,-0.0299625468164794
Feb 1884,1884,2,147.796748104177,0.0270270270270272
Mar 1884,1884,3,147.241121231605,-0.00375939849624067
Apr 1884,1884,4,143.53239326166,-0.0251881263802077
May 1884,1884,5,134.739503880112,-0.0612606616648451
Jun 1884,1884,6,129.234018775333,-0.0408602150537634
Jul 1884,1884,7,130.637826569832,0.010862525268514
Aug 1884,1884,8,138.839304471077,0.062780269058296
Sep 1884,1884,9,135.923384423429,-0.0210021222647028
Oct 1884,1884,10,132.942652669389,-0.0219294992299068
Nov 1884,1884,11,133.207389430134,0.00199136060119905
Dec 1884,1884,12,134.42907902427,0.00917133500898753
Jan 1885,1885,1,131.331634807121,-0.0230414746543778
Feb 1885,1885,2,133.819837197629,0.0189459485078506
Mar 1885,1885,3,137.245920158243,0.0256022054155869
Apr 1885,1885,4,135.358312289415,-0.0137534716270722
May 1885,1885,5,136.958164639154,0.0118193875402244
Jun 1885,1885,6,139.60899521975,0.0193550387271934
Jul 1885,1885,7,143.07997822845,0.0248621731231293
Aug 1885,1885,8,151.100156380269,0.0560538116591927
Sep 1885,1885,9,150.972518086474,-0.000844726417578157
Oct 1885,1885,10,159.738664297947,0.0580645161290321
Nov 1885,1885,11,168.102934062125,0.052362211747163
Dec 1885,1885,12,162.940361831704,-0.0307107800302487
Jan 1886,1886,1,166.819705557834,0.0238083657267016
Feb 1886,1886,2,170.027776818562,0.0192307692307693
Mar 1886,1886,3,168.50481050942,-0.00895716180990302
Apr 1886,1886,4,168.259400398056,-0.00145639825131287
May 1886,1886,5,169.09738473864,0.00498031217632918
Jun 1886,1886,6,179.083499205131,0.0590554045642126
Jul 1886,1886,7,179.539653517321,0.00254715992380614
Aug 1886,1886,8,178.653977616367,-0.00493303781979622
Sep 1886,1886,9,183.311623215304,0.026070763500931
Oct 1886,1886,10,187.969268814241,0.0254083484573504
Nov 1886,1886,11,192.626914413178,0.0247787610619467
Dec 1886,1886,12,185.348245750984,-0.0377863533990996
Jan 1887,1887,1,179.010376348599,-0.0341943856911365
Feb 1887,1887,2,175.636164838175,-0.0188492509722082
Mar 1887,1887,3,179.75759108889,0.023465703971119
Apr 1887,1887,4,183.879017339605,0.0229276895943563
May 1887,1887,5,187.049345224771,0.0172413793103449
Jun 1887,1887,6,183.82248323969,-0.0172513941773121
Jul 1887,1887,7,181.491693785676,-0.0126795667914871
Aug 1887,1887,8,174.839883709653,-0.0366507686234815
Sep 1887,1887,9,174.673580065641,-0.00095117681665785
Oct 1887,1887,10,166.819705557834,-0.0449631507229413
Nov 1887,1887,11,168.027377913777,0.00723938668938899
Dec 1887,1887,12,163.235310243757,-0.0285195646657035
Jan 1888,1888,1,162.604882269887,-0.00386208089982358
Feb 1888,1888,2,163.545054665472,0.00578194444385543
Mar 1888,1888,3,157.350166231173,-0.0378787878787879
Apr 1888,1888,4,159.80689333494,0.0156131204854111
May 1888,1888,5,163.905951663062,0.0256500720499614
Jun 1888,1888,6,160.724370162452,-0.0194110187478157
Jul 1888,1888,7,162.954853297512,0.0138776909363908
Aug 1888,1888,8,166.442213971194,0.0214007782101169
Sep 1888,1888,9,170.56364022191,0.0247619047619047
Oct 1888,1888,10,167.640564576849,-0.017137741908285
Nov 1888,1888,11,162.306076978612,-0.0318209832548714
Dec 1888,1888,12,159.208632761463,-0.0190839694656488
Jan 1889,1889,1,168.102934062125,0.0558656973958709
Feb 1889,1889,2,172.07620341039,0.0236359309873592
Mar 1889,1889,3,170.559821887873,-0.00881226742840454
Apr 1889,1889,4,170.231190246471,-0.00192678227360333
May 1889,1889,5,179.202806137364,0.0527025386940168
Jun 1889,1889,6,182.234432556981,0.0169172932330825
Jul 1889,1889,7,178.529111377449,-0.0203327171903881
Aug 1889,1889,8,180.887043037151,0.0132075471698113
Sep 1889,1889,9,182.978934243952,0.0115646271378917
Oct 1889,1889,10,179.652044530425,-0.0181818181818181
Nov 1889,1889,11,177.988599673662,-0.0092592592592594
Dec 1889,1889,12,174.832033226105,-0.0177346552158078
Jan 1890,1890,1,181.223890417109,0.0365599888822265
Feb 1890,1890,2,179.202806137364,-0.0111524163568772
Mar 1890,1890,3,177.855416617534,-0.00751879699248113
Apr 1890,1890,4,181.560737797066,0.0208333333333331
May 1890,1890,5,186.971201900183,0.0297997472843747
Jun 1890,1890,6,185.640446014773,-0.00711743772241991
Jul 1890,1890,7,184.309690129362,-0.00716845878136199
Aug 1890,1890,8,173.556655205362,-0.0583422115052812
Sep 1890,1890,9,168.66144349081,-0.0282052665094249
Oct 1890,1890,10,161.052656566413,-0.0451127819548874
Nov 1890,1890,11,152.920550577913,-0.0504934607219398
Dec 1890,1890,12,149.349157676942,-0.0233545647558384
Jan 1891,1891,1,159.057714438787,0.0650057684479585
Feb 1891,1891,2,159.089320134134,0.000198705831140776
Mar 1891,1891,3,154.308227640997,-0.0300528815454524
Apr 1891,1891,4,157.565295892731,0.0211075475464075
May 1891,1891,5,158.799527406015,0.00783314311880371
Jun 1891,1891,6,159.38634608019,0.00369534269881188
Jul 1891,1891,7,158.692639335209,-0.00435235992317605
Aug 1891,1891,8,164.015662876851,0.0335429769392033
Sep 1891,1891,9,179.539653517321,0.0946494399874857
Oct 1891,1891,10,179.539653517321,0
Nov 1891,1891,11,179.083499205131,-0.00254068838417509
Dec 1891,1891,12,184.541282038049,0.0304761904761904
Jan 1892,1892,1,192.834247058303,0.0449382649164842
Feb 1892,1892,2,193.184218468572,0.00181488203266786
Mar 1892,1892,3,200.491588989191,0.0378259185897619
Apr 1892,1892,4,202.836874960799,0.0116976776104797
May 1892,1892,5,202.836874960799,0
Jun 1892,1892,6,201.744396280579,-0.00538599640933578
Jul 1892,1892,7,196.435142930243,-0.0263167326985012
Aug 1892,1892,8,196.683932571263,0.00126652307377003
Sep 1892,1892,9,191.784332827495,-0.0249110320284696
Oct 1892,1892,10,195.634018340456,0.0200729927007299
Nov 1892,1892,11,189.999064870968,-0.0288035461178437
Dec 1892,1892,12,185.602906356555,-0.0231377902696399
Jan 1893,1893,1,182.141037949488,-0.0186520161511726
Feb 1893,1893,2,176.76472646609,-0.0295172990333444
Mar 1893,1893,3,174.503401584703,-0.0127928514166587
Apr 1893,1893,4,176.657843788251,0.0123461329921584
May 1893,1893,5,163.034131899406,-0.0771192017104831
Jun 1893,1893,6,159.268324869052,-0.0230982738797176
Jul 1893,1893,7,148.21279737336,-0.0694144771396398
Aug 1893,1893,8,150.612303582436,0.0161896020559663
Sep 1893,1893,9,154.949742708513,0.0287987038436235
Oct 1893,1893,10,157.487134621118,0.0163755800316411
Nov 1893,1893,11,164.201892774302,0.0426368678897958
