"","sp.t","GrossReturn","PriceReturn","inf.crsp.t","inf.crsp","adjusted.GR","adjusted.PR"
"667",19810930,0.949534,0.9465,19810930,1.009751,3.94394458695878,3.92814744027753
"668",19811030,1.052115,1.048694,19811030,1.002146,4.48980962132181,4.47195925447546
"669",19811130,1.043827,1.035918,19811130,1.003212,4.46405819644989,4.42265743149964
"670",19811231,0.972941,0.970255,19811231,1.003202,4.10930330228182,4.09519803930088
"671",19820129,0.984633,0.983126,19820129,1.003191,4.18720239457572,4.17926328019643
"672",19820226,0.949559,0.940412,19820226,1.003181,4.0183397348563,3.96999860644329
"673",19820331,0.993195,0.989537,19820331,0.998943,4.24340419521216,4.22409240594008
"674",19820430,1.04155,1.040063,19820430,1.004233,4.52196213778898,4.51407854343548
"675",19820528,0.970495,0.960166,19820528,1.009484,4.19404901200507,4.13876863215252
"676",19820630,0.984221,0.981066,19820630,1.012526,4.33349082524653,4.31639388913802
"677",19820730,0.979801,0.977942,19820730,1.005155,4.33690953051453,4.32678368371786
"678",19820831,1.127402,1.116647,19820831,1.002051,5.15347710651917,5.09477520047269
"679",19820930,1.010496,1.007717,19820930,1.002047,4.52668203466178,4.51148291524485
"680",19821029,1.113863,1.111235,19821029,1.003064,5.11069070331044,5.09627340498174
"681",19821130,1.045754,1.037554,19821130,0.997963,4.72535603294671,4.68046218652569
"682",19821231,1.016835,1.014676,19821231,0.995918,4.54430396563377,4.5325319945059
"683",19830131,1.035293,1.033317,19830131,1.002049,4.65651290783564,4.64571666995334
"684",19830228,1.025733,1.018539,19830228,1.001022,4.61000767128771,4.57066176432436
"685",19830331,1.03547,1.032459,19830331,1,4.66326192429052,4.64679396128431
"686",19830429,1.075719,1.074655,19830429,1.00715,4.92546072303545,4.91959981492719
"687",19830531,0.994313,0.9879,19830531,1.006085,4.51037399496926,4.47483384973356
"688",19830630,1.03697,1.033719,19830630,1.003024,4.76415267360326,4.74608150438729
"689",19830729,0.968762,0.967679,19830729,1.00402,4.40665604840664,4.40061183063135
"690",19830831,1.015864,1.009484,19830831,1.003003,4.68655768801848,4.65084401172957
"691",19830930,1.014105,1.010838,19830930,1.00499,4.7050380262153,4.68665890449551
"692",19831031,0.986892,0.985305,19831031,1.002979,4.5684854344933,4.55953087169966
"693",19831130,1.023846,1.017363,19831130,1.00198,4.78843485995407,4.75178245012185
"694",19831230,0.994251,0.991301,19831230,1.000988,4.62666967806326,4.60997502495224
"695",19840131,0.996102,0.994343,19840131,1.005923,4.67053367452817,4.66052017316637
"696",19840229,0.965966,0.960495,19840229,1.004907,4.52596123050903,4.494663509997
"697",19840330,1.017295,1.013714,19840330,1.001953,4.83096256329141,4.81043687807803
"698",19840430,1.006781,1.005229,19840430,1.004873,4.79881870867404,4.78987955841608
"699",19840531,0.946869,0.940456,19840531,1.00291,4.46961024485822,4.43256540496983
"700",19840629,1.022937,1.018709,19840629,1.002901,4.9261608348429,4.90166684546749
"701",19840731,0.986235,0.984359,19840731,1.003857,4.73557296676243,4.72466285417705
"702",19840831,1.112438,1.105753,19840831,1.003842,5.49437819903644,5.45535137843111
"703",19840928,0.999936,0.996708,19840928,1.004785,4.8655279392431,4.84659280320651
"704",19841031,1.003331,1.000216,19841031,1.002857,4.90225739088033,4.88393289799354
"705",19841130,0.990159,0.98505,19841130,1,4.8247709638162,4.79471644241698
"706",19841231,1.025556,1.021843,19841231,1,5.03299955922987,5.0111572343218
"707",19850131,1.076868,1.074737,19850131,1.001899,5.34688060576541,5.33432084675048
"708",19850228,1.014166,1.008886,19850228,1.004739,5.00565200812358,4.97438509264535
"709",19850329,0.999364,0.99602,19850329,1.003774,4.94033257767936,4.9204554636951
"710",19850430,0.996296,0.994587,19850430,1.004699,4.94992396817912,4.93971774426412
"711",19850531,1.06274,1.056847,19850531,1.003742,5.37047995315386,5.33515500221202
"712",19850628,1.016065,1.012925,19850628,1.002796,5.10772128941463,5.08884627172506
"713",19850731,0.996679,0.994765,19850731,1.001859,5.00232671474008,4.99079998112574
"714",19850830,0.993527,0.988129,19850830,1.001855,4.99444344422185,4.96187462051408
"715",19850930,0.966752,0.963803,19850930,1.002778,4.84910031436716,4.83125809958294
"716",19851031,1.045079,1.042653,19851031,1.003693,5.34634981266414,5.33161767792072
"717",19851129,1.071887,1.06663,19851129,1.00276,5.52710939026167,5.49509760724293
"718",19851231,1.048156,1.045156,19851231,1.002752,5.40016763176483,5.38184926799523
"719",19860131,1.004706,1.002962,19860131,1.002745,5.15169684470878,5.14101853752521
"720",19860228,1.076525,1.071556,19860228,0.997263,5.5733953865062,5.54305405520823
"721",19860331,1.055832,1.05332,19860331,0.995425,5.41754614360653,5.40227773356333
"722",19860430,0.986652,0.984946,19860430,0.998162,4.98603445769196,4.9756841266889
"723",19860530,1.055326,1.050804,19860530,1.002762,5.42036498751545,5.39285416102814
"724",19860630,1.015744,1.01331,19860630,1.00551,5.21360640032309,5.1987169025969
"725",19860731,0.942459,0.940622,19860731,1,4.76530038517786,4.7540629129827
"726",19860829,1.074417,1.070076,19860829,1.001826,5.58452792411773,5.5579242537378
"727",19860930,0.916757,0.914336,19860930,1.004558,4.64392226884704,4.62901762583599
"728",19861031,1.056538,1.053813,19861031,1.000907,5.51036949128614,5.49357808684659
"729",19861128,1.024876,1.019717,19861128,1.000907,5.32099672543718,5.28917822046045
"730",19861231,0.972487,0.969826,19861231,1.000906,5.00331786819221,4.98689108937948
"731",19870130,1.135183,1.133724,19870130,1.006335,6.0520598768552,6.04299617931891
"732",19870227,1.041778,1.037845,19870227,1.003597,5.49508215446475,5.47056142345151
"733",19870331,1.026336,1.023832,19870331,1.00448,5.42747392460136,5.41179251548465
"734",19870430,0.990955,0.988907,19870430,1.005352,5.23911284105886,5.22621850872441
"735",19870529,1.009128,1.005199,19870529,1.003549,5.37607983440468,5.35125481947161
"736",19870630,1.05014,1.047654,19870630,1.003537,5.65867901663807,5.64291590311477
"737",19870731,1.049843,1.047883,19870731,1.002643,5.67438972414332,5.66192900015
"738",19870831,1.039108,1.035441,19870831,1.005272,5.6409694099599,5.61753350644811
"739",19870930,0.97806,0.975921,19870930,1.005245,5.28359536651962,5.2698532540838
"740",19871030,0.784205,0.782056,19871030,1.002609,4.05130879802375,4.03746641930013
"741",19871130,0.918126,0.913459,19871130,1.000867,4.91906307698832,4.88897541213589
"742",19871231,1.073922,1.071025,19871231,1,5.92346372694538,5.9047870684758
"743",19880129,1.042712,1.041086,19880129,1.0026,5.7397339604699,5.72922405225006
"744",19880229,1.047445,1.040574,19880229,1.002593,5.78788191118863,5.74335495596732
"745",19880331,0.969153,0.966632,19880331,1.00431,5.30758601754004,5.2911784695572
"746",19880429,1.010516,1.008773,19880429,1.00515,5.61066133267896,5.59925885839566
"747",19880531,1.008012,1.002882,19880531,1.003416,5.61680655974368,5.58313214153091
"748",19880630,1.047676,1.045068,19880630,1.004255,5.9064319032984,5.88923958964055
"749",19880729,0.995542,0.992607,19880729,1.004237,5.59056342742515,5.57113350517225
"750",19880831,0.967512,0.96271,19880831,1.004219,5.43202541126497,5.40010168729577
"751",19880930,1.042739,1.040086,19880930,1.006723,5.97873968866205,5.96098395458667
"752",19881031,1.026891,1.023328,19881031,1.003339,5.89562163096438,5.87169591745522
"753",19881130,0.985645,0.98023,19881130,1.000832,5.62415950939027,5.58776727512403
"754",19881230,1.018553,1.015184,19881230,1.001663,5.85670591080793,5.83402644080145
"755",19890131,1.072303,1.069633,19890131,1.004979,6.25448184637989,6.23641841978327
"756",19890228,0.974969,0.970813,19890228,1.004129,5.62322020396459,5.59498740562159
"757",19890331,1.023038,1.02044,19890331,1.005757,5.98977533222448,5.97202483193699
"758",19890428,1.051707,1.049899,19890428,1.006541,6.23265393469637,6.22022020713353
"759",19890531,1.041022,1.035451,19890531,1.005686,6.19987958538499,6.16134963196405
"760",19890630,0.994389,0.99206,19890630,1.002423,5.89402191658032,5.87787513997306
"761",19890731,1.090053,1.088194,19890731,1.002417,6.57551889947004,6.56259944543055
"762",19890831,1.019853,1.015516,19890831,1.001608,6.09904834773036,6.06885912174965
"763",19890929,0.995996,0.993384,19890929,1.00321,5.95523811805201,5.93699800266565
"764",19891031,0.976361,0.974332,19891031,1.0048,5.85084999914802,5.83661307791882
"765",19891130,1.020479,1.016641,19891130,1.002389,6.1775198007515,6.15052530013435
"766",19891229,1.022657,1.019988,19891229,1.001589,6.20426814340578,6.18546595295996
"767",19900131,0.932339,0.930593,19900131,1.010309,5.63571838411973,5.62329161199213
"768",19900228,1.013381,1.008986,19900228,1.00471,6.2464880030831,6.2150602234291
"769",19900330,1.026588,1.02436,19900330,1.005469,6.38107619855342,6.36505707718206
"770",19900430,0.975496,0.973492,19900430,1.001554,6.02462860875224,6.01019763647563
"771",19900531,1.097419,1.092408,19900531,1.002327,6.92099573469291,6.88482713397928
"772",19900629,0.993246,0.991079,19900629,1.005418,6.20793373363503,6.19220792915076
"773",19900731,0.995546,0.993492,19900731,1.003849,6.25243229260772,6.2374691508453
"774",19900831,0.909199,0.905103,19900831,1.009202,5.68435340440792,5.6542399621973
"775",19900928,0.951041,0.948787,19900928,1.008359,6.05041811094008,6.03370837663624
"776",19901031,0.996403,0.99389,19901031,1.006029,6.43123780174771,6.41249568576072
"777",19901130,1.064561,1.059897,19901130,1.002247,6.95740476075023,6.92254218753541
"778",19901231,1.027987,1.024954,19901231,1,6.68402059420676,6.66134945686531
"779",19910131,1.045001,1.043063,19910131,1.005979,6.8579003763697,6.84332755688971
"780",19910228,1.071565,1.067371,19910228,1.001486,7.06962243080683,7.03803872242255
"781",19910328,1.024354,1.022312,19910328,1.001484,6.72553879802876,6.710138311258
"782",19910430,1.002268,1.000214,19910430,1.001481,6.57016401786554,6.55465008656903
"783",19910531,1.04293,1.038759,19910531,1.002959,6.90059436341621,6.86899744023843
"784",19910628,0.954643,0.952502,19910628,1.00295,6.25312028020493,6.23685353910913
"785",19910731,1.046526,1.044799,19910731,1.001471,6.96291880420598,6.94977822215177
"786",19910830,1.023885,1.019912,19910830,1.002937,6.81352667117436,6.7832076983751
"787",19910930,0.983139,0.980939,19910930,1.004392,6.5355349360723,6.5186724406781
"788",19911031,1.013458,1.011899,19911031,1.001458,6.77924874882075,6.76728194921049
"789",19911129,0.959786,0.956027,19911129,1.002911,6.38871149165042,6.35977361748147
"790",19911231,1.114089,1.111476,19911231,1.000726,7.58280741571179,7.56267717856085
"791",19920131,0.981652,0.980346,19920131,1.00145,6.57349439213826,6.56341853666592
"792",19920228,1.012865,1.009442,19920228,1.003621,6.84259984760327,6.81609560540086
"793",19920331,0.98053,0.978127,19920331,1.005051,6.63057874034461,6.61187836329031
"794",19920430,1.028614,1.027157,19920430,1.001436,7.01626790584046,7.00491310964013
"795",19920529,1.00485,1.001087,19920529,1.001434,6.84229836041744,6.81293022713362
"796",19920630,0.98497,0.982455,19920630,1.003579,6.71465825354754,6.69495982059256
"797",19920731,1.040924,1.039465,19920731,1.00214,7.17035841292777,7.15890651737683
"798",19920831,0.979385,0.975786,19920831,1.002847,6.70921600320238,6.68088652256349
